2025-09-20 23:54:06,102 [INFO] [RESET] server_t=7920 local_t=12900 ms | Agent 8 | Voting list reset for cycle 18
2025-09-20 23:54:06,113 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 17 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 2}]
2025-09-20 23:54:06,114 [INFO] [RESET] server_t=7920 local_t=12900 ms | Agent 10 | Voting list reset for cycle 18
2025-09-20 23:54:06,114 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 17 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 3}, {'sender': 8}, {'sender': 9}, {'sender': 1}, {'sender': 2}, {'sender': 4}]
2025-09-20 23:54:06,115 [INFO] [RESET] server_t=7920 local_t=12900 ms | Agent 7 | Voting list reset for cycle 18
2025-09-20 23:54:06,116 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 17 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 1}, {'sender': 10}, {'sender': 2}]
2025-09-20 23:54:06,117 [INFO] [RESET] server_t=7920 local_t=12900 ms | Agent 1 | Voting list reset for cycle 18
2025-09-20 23:54:06,120 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 17 | Voting list: [{'sender': 2}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 1}, {'sender': 6}, {'sender': 3}]
2025-09-20 23:54:06,122 [INFO] [RESET] server_t=7920 local_t=12900 ms | Agent 6 | Voting list reset for cycle 18
2025-09-20 23:54:06,122 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 17 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 1}, {'sender': 2}]
2025-09-20 23:54:06,123 [INFO] [RESET] server_t=7920 local_t=12900 ms | Agent 9 | Voting list reset for cycle 18
2025-09-20 23:54:06,126 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 17 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 1}, {'sender': 2}, {'sender': 10}]
2025-09-20 23:54:06,126 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 17 | Voting list: [{'sender': 6}, {'sender': 3}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 1}, {'sender': 2}]
2025-09-20 23:54:06,126 [INFO] [RESET] server_t=7920 local_t=12900 ms | Agent 2 | Voting list reset for cycle 18
2025-09-20 23:54:06,127 [INFO] [RESET] server_t=7920 local_t=12860 ms | Agent 3 | Voting list reset for cycle 18
2025-09-20 23:54:06,130 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 17 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 4}, {'sender': 8}, {'sender': 9}, {'sender': 1}, {'sender': 2}]
2025-09-20 23:54:06,131 [INFO] [RESET] server_t=7920 local_t=12860 ms | Agent 4 | Voting list reset for cycle 18
2025-09-20 23:54:07,063 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 18 | Voting list: [{'sender': 6}, {'sender': 3}, {'sender': 4}, {'sender': 1}, {'sender': 10}, {'sender': 2}, {'sender': 9}]
2025-09-20 23:54:07,063 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 18 | Voting list: [{'sender': 3}, {'sender': 4}, {'sender': 1}, {'sender': 10}, {'sender': 6}, {'sender': 2}, {'sender': 9}]
2025-09-20 23:54:07,063 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 18 | Voting list: [{'sender': 3}, {'sender': 4}, {'sender': 1}, {'sender': 10}, {'sender': 6}, {'sender': 2}, {'sender': 9}]
2025-09-20 23:54:07,064 [INFO] [RESET] server_t=8360 local_t=13340 ms | Agent 2 | Voting list reset for cycle 19
2025-09-20 23:54:07,064 [INFO] [RESET] server_t=8360 local_t=13340 ms | Agent 6 | Voting list reset for cycle 19
2025-09-20 23:54:07,063 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 18 | Voting list: [{'sender': 3}, {'sender': 7}, {'sender': 4}, {'sender': 1}, {'sender': 10}, {'sender': 6}, {'sender': 2}, {'sender': 9}]
2025-09-20 23:54:07,064 [INFO] [RESET] server_t=8360 local_t=13340 ms | Agent 1 | Voting list reset for cycle 19
2025-09-20 23:54:07,064 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 18 | Voting list: [{'sender': 3}, {'sender': 4}, {'sender': 1}, {'sender': 10}, {'sender': 6}, {'sender': 2}, {'sender': 9}]
2025-09-20 23:54:07,064 [INFO] [RESET] server_t=8360 local_t=13340 ms | Agent 7 | Voting list reset for cycle 19
2025-09-20 23:54:07,064 [INFO] [RESET] server_t=8360 local_t=13340 ms | Agent 9 | Voting list reset for cycle 19
2025-09-20 23:54:07,065 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 18 | Voting list: [{'sender': 3}, {'sender': 4}, {'sender': 1}, {'sender': 10}, {'sender': 6}, {'sender': 2}, {'sender': 9}]
2025-09-20 23:54:07,065 [INFO] [RESET] server_t=8360 local_t=13340 ms | Agent 10 | Voting list reset for cycle 19
2025-09-20 23:54:07,069 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 18 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 1}, {'sender': 3}, {'sender': 10}, {'sender': 2}, {'sender': 9}]
2025-09-20 23:54:07,069 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 18 | Voting list: [{'sender': 4}, {'sender': 3}, {'sender': 7}, {'sender': 1}, {'sender': 10}, {'sender': 6}, {'sender': 2}, {'sender': 9}]
2025-09-20 23:54:07,069 [INFO] [RESET] server_t=8360 local_t=13300 ms | Agent 4 | Voting list reset for cycle 19
2025-09-20 23:54:07,070 [INFO] [RESET] server_t=8360 local_t=13300 ms | Agent 3 | Voting list reset for cycle 19
2025-09-20 23:54:07,073 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 18 | Voting list: [{'sender': 3}, {'sender': 4}, {'sender': 1}, {'sender': 10}, {'sender': 6}, {'sender': 2}, {'sender': 9}]
2025-09-20 23:54:07,073 [INFO] [RESET] server_t=8360 local_t=13340 ms | Agent 8 | Voting list reset for cycle 19
2025-09-20 23:54:07,994 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 19 | Voting list: [{'sender': 10}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 4}]
2025-09-20 23:54:07,994 [INFO] [RESET] server_t=8800 local_t=13780 ms | Agent 6 | Voting list reset for cycle 20
2025-09-20 23:54:07,997 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 19 | Voting list: [{'sender': 4}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 10}]
2025-09-20 23:54:07,999 [INFO] [RESET] server_t=8800 local_t=13780 ms | Agent 10 | Voting list reset for cycle 20
2025-09-20 23:54:08,003 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 19 | Voting list: [{'sender': 10}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 4}]
2025-09-20 23:54:08,004 [INFO] [RESET] server_t=8800 local_t=13780 ms | Agent 7 | Voting list reset for cycle 20
2025-09-20 23:54:07,997 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 19 | Voting list: [{'sender': 10}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 4}]
2025-09-20 23:54:08,006 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 19 | Voting list: [{'sender': 10}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 4}]
2025-09-20 23:54:08,006 [INFO] [RESET] server_t=8800 local_t=13740 ms | Agent 3 | Voting list reset for cycle 20
2025-09-20 23:54:08,006 [INFO] [RESET] server_t=8800 local_t=13780 ms | Agent 8 | Voting list reset for cycle 20
2025-09-20 23:54:08,007 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 19 | Voting list: [{'sender': 10}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 4}, {'sender': 9}]
2025-09-20 23:54:08,010 [INFO] [RESET] server_t=8800 local_t=13740 ms | Agent 4 | Voting list reset for cycle 20
2025-09-20 23:54:08,016 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 19 | Voting list: [{'sender': 10}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 4}]
2025-09-20 23:54:08,016 [INFO] [RESET] server_t=8800 local_t=13780 ms | Agent 2 | Voting list reset for cycle 20
2025-09-20 23:54:08,018 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 19 | Voting list: [{'sender': 10}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 4}]
2025-09-20 23:54:08,019 [INFO] [RESET] server_t=8800 local_t=13780 ms | Agent 9 | Voting list reset for cycle 20
2025-09-20 23:54:08,047 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 19 | Voting list: [{'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 3}, {'sender': 9}, {'sender': 2}, {'sender': 4}]
2025-09-20 23:54:08,047 [INFO] [RESET] server_t=8800 local_t=13780 ms | Agent 1 | Voting list reset for cycle 20
2025-09-20 23:54:08,965 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 20 | Voting list: [{'sender': 9}, {'sender': 2}, {'sender': 6}, {'sender': 3}, {'sender': 4}, {'sender': 1}]
2025-09-20 23:54:08,965 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 20 | Voting list: [{'sender': 10}, {'sender': 2}, {'sender': 6}, {'sender': 4}, {'sender': 9}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:54:08,965 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 20 | Voting list: [{'sender': 10}, {'sender': 9}, {'sender': 2}, {'sender': 6}, {'sender': 4}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:54:08,965 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 20 | Voting list: [{'sender': 9}, {'sender': 2}, {'sender': 6}, {'sender': 4}, {'sender': 1}, {'sender': 10}, {'sender': 3}]
2025-09-20 23:54:08,965 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 20 | Voting list: [{'sender': 9}, {'sender': 2}, {'sender': 6}, {'sender': 4}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:54:08,965 [INFO] [RESET] server_t=9240 local_t=14220 ms | Agent 6 | Voting list reset for cycle 21
2025-09-20 23:54:08,966 [INFO] [RESET] server_t=9240 local_t=14220 ms | Agent 2 | Voting list reset for cycle 21
2025-09-20 23:54:08,966 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 20 | Voting list: [{'sender': 9}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 4}, {'sender': 1}]
2025-09-20 23:54:08,966 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 20 | Voting list: [{'sender': 9}, {'sender': 2}, {'sender': 6}, {'sender': 4}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:54:08,966 [INFO] [RESET] server_t=9240 local_t=14180 ms | Agent 3 | Voting list reset for cycle 21
2025-09-20 23:54:08,966 [INFO] [RESET] server_t=9240 local_t=14180 ms | Agent 4 | Voting list reset for cycle 21
2025-09-20 23:54:08,969 [INFO] [RESET] server_t=9240 local_t=14220 ms | Agent 10 | Voting list reset for cycle 21
2025-09-20 23:54:08,969 [INFO] [RESET] server_t=9240 local_t=14220 ms | Agent 9 | Voting list reset for cycle 21
2025-09-20 23:54:08,969 [INFO] [RESET] server_t=9240 local_t=14220 ms | Agent 7 | Voting list reset for cycle 21
2025-09-20 23:54:08,969 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 20 | Voting list: [{'sender': 9}, {'sender': 2}, {'sender': 6}, {'sender': 4}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:54:08,969 [INFO] [RESET] server_t=9240 local_t=14220 ms | Agent 8 | Voting list reset for cycle 21
2025-09-20 23:54:08,989 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 20 | Voting list: [{'sender': 1}, {'sender': 9}, {'sender': 2}, {'sender': 6}, {'sender': 4}, {'sender': 3}]
2025-09-20 23:54:08,989 [INFO] [RESET] server_t=9240 local_t=14220 ms | Agent 1 | Voting list reset for cycle 21
2025-09-20 23:54:10,134 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 21 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 10}, {'sender': 6}, {'sender': 4}, {'sender': 9}]
2025-09-20 23:54:10,137 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 21 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 10}, {'sender': 3}, {'sender': 4}, {'sender': 9}, {'sender': 6}]
2025-09-20 23:54:10,137 [INFO] [RESET] server_t=9680 local_t=14660 ms | Agent 10 | Voting list reset for cycle 22
2025-09-20 23:54:10,139 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 21 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 10}, {'sender': 4}, {'sender': 9}, {'sender': 6}]
2025-09-20 23:54:10,140 [INFO] [RESET] server_t=9680 local_t=14660 ms | Agent 8 | Voting list reset for cycle 22
2025-09-20 23:54:10,141 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 21 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 4}, {'sender': 6}]
2025-09-20 23:54:10,141 [INFO] [RESET] server_t=9680 local_t=14660 ms | Agent 2 | Voting list reset for cycle 22
2025-09-20 23:54:10,135 [INFO] [RESET] server_t=9680 local_t=14660 ms | Agent 6 | Voting list reset for cycle 22
2025-09-20 23:54:10,161 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 21 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 10}, {'sender': 4}, {'sender': 6}, {'sender': 9}]
2025-09-20 23:54:10,161 [INFO] [RESET] server_t=9680 local_t=14620 ms | Agent 4 | Voting list reset for cycle 22
2025-09-20 23:54:10,168 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 21 | Voting list: [{'sender': 2}, {'sender': 10}, {'sender': 4}, {'sender': 1}, {'sender': 9}, {'sender': 6}]
2025-09-20 23:54:10,169 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 21 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 10}, {'sender': 4}, {'sender': 9}, {'sender': 6}]
2025-09-20 23:54:10,169 [INFO] [RESET] server_t=9680 local_t=14660 ms | Agent 1 | Voting list reset for cycle 22
2025-09-20 23:54:10,169 [INFO] [RESET] server_t=9680 local_t=14620 ms | Agent 3 | Voting list reset for cycle 22
2025-09-20 23:54:10,174 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 21 | Voting list: [{'sender': 1}, {'sender': 9}, {'sender': 2}, {'sender': 10}, {'sender': 4}, {'sender': 6}]
2025-09-20 23:54:10,174 [INFO] [RESET] server_t=9680 local_t=14660 ms | Agent 9 | Voting list reset for cycle 22
2025-09-20 23:54:10,187 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 21 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 10}, {'sender': 4}, {'sender': 9}, {'sender': 6}]
2025-09-20 23:54:10,187 [INFO] [RESET] server_t=9680 local_t=14660 ms | Agent 7 | Voting list reset for cycle 22
2025-09-20 23:54:11,218 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 22 | Voting list: [{'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:54:11,218 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 22 | Voting list: [{'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:54:11,218 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 22 | Voting list: [{'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:54:11,218 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 22 | Voting list: [{'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:54:11,218 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 22 | Voting list: [{'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 3}, {'sender': 8}]
2025-09-20 23:54:11,218 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 22 | Voting list: [{'sender': 8}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 2}, {'sender': 6}, {'sender': 7}]
2025-09-20 23:54:11,219 [INFO] [RESET] server_t=10120 local_t=15100 ms | Agent 10 | Voting list reset for cycle 23
2025-09-20 23:54:11,219 [INFO] [RESET] server_t=10120 local_t=15100 ms | Agent 9 | Voting list reset for cycle 23
2025-09-20 23:54:11,219 [INFO] [RESET] server_t=10120 local_t=15100 ms | Agent 1 | Voting list reset for cycle 23
2025-09-20 23:54:11,219 [INFO] [RESET] server_t=10120 local_t=15100 ms | Agent 7 | Voting list reset for cycle 23
2025-09-20 23:54:11,219 [INFO] [RESET] server_t=10120 local_t=15100 ms | Agent 6 | Voting list reset for cycle 23
2025-09-20 23:54:11,219 [INFO] [RESET] server_t=10120 local_t=15100 ms | Agent 2 | Voting list reset for cycle 23
2025-09-20 23:54:11,219 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 22 | Voting list: [{'sender': 8}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 4}]
2025-09-20 23:54:11,220 [INFO] [RESET] server_t=10120 local_t=15100 ms | Agent 8 | Voting list reset for cycle 23
2025-09-20 23:54:11,225 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 22 | Voting list: [{'sender': 2}, {'sender': 4}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:54:11,225 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 22 | Voting list: [{'sender': 3}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:54:11,225 [INFO] [RESET] server_t=10120 local_t=15060 ms | Agent 4 | Voting list reset for cycle 23
2025-09-20 23:54:11,225 [INFO] [RESET] server_t=10120 local_t=15060 ms | Agent 3 | Voting list reset for cycle 23
2025-09-20 23:54:12,389 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 23 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 2}, {'sender': 10}, {'sender': 3}, {'sender': 9}]
2025-09-20 23:54:12,389 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 23 | Voting list: [{'sender': 3}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 2}, {'sender': 6}, {'sender': 10}]
2025-09-20 23:54:12,389 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 23 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 10}, {'sender': 2}, {'sender': 3}]
2025-09-20 23:54:12,389 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 23 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 10}]
2025-09-20 23:54:12,389 [INFO] [RESET] server_t=10560 local_t=15540 ms | Agent 6 | Voting list reset for cycle 24
2025-09-20 23:54:12,389 [INFO] [RESET] server_t=10560 local_t=15540 ms | Agent 2 | Voting list reset for cycle 24
2025-09-20 23:54:12,389 [INFO] [RESET] server_t=10560 local_t=15540 ms | Agent 10 | Voting list reset for cycle 24
2025-09-20 23:54:12,389 [INFO] [RESET] server_t=10560 local_t=15540 ms | Agent 9 | Voting list reset for cycle 24
2025-09-20 23:54:12,389 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 23 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 9}, {'sender': 2}, {'sender': 3}, {'sender': 10}]
2025-09-20 23:54:12,389 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 23 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 10}]
2025-09-20 23:54:12,389 [INFO] [RESET] server_t=10560 local_t=15540 ms | Agent 1 | Voting list reset for cycle 24
2025-09-20 23:54:12,390 [INFO] [RESET] server_t=10560 local_t=15540 ms | Agent 7 | Voting list reset for cycle 24
2025-09-20 23:54:12,394 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 23 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 10}]
2025-09-20 23:54:12,395 [INFO] [RESET] server_t=10560 local_t=15500 ms | Agent 3 | Voting list reset for cycle 24
2025-09-20 23:54:12,397 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 23 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 10}]
2025-09-20 23:54:12,397 [INFO] [RESET] server_t=10560 local_t=15540 ms | Agent 8 | Voting list reset for cycle 24
2025-09-20 23:54:12,463 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 23 | Voting list: [{'sender': 6}, {'sender': 4}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 10}]
2025-09-20 23:54:12,463 [INFO] [RESET] server_t=10580 local_t=15520 ms | Agent 4 | Voting list reset for cycle 24
2025-09-20 23:54:13,370 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 24 | Voting list: [{'sender': 4}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 8}, {'sender': 9}, {'sender': 10}, {'sender': 7}]
2025-09-20 23:54:13,370 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 24 | Voting list: [{'sender': 4}, {'sender': 6}, {'sender': 1}, {'sender': 7}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 8}]
2025-09-20 23:54:13,370 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 24 | Voting list: [{'sender': 4}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 3}, {'sender': 10}, {'sender': 8}]
2025-09-20 23:54:13,370 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 24 | Voting list: [{'sender': 4}, {'sender': 6}, {'sender': 7}, {'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 8}]
2025-09-20 23:54:13,371 [INFO] [RESET] server_t=11000 local_t=15980 ms | Agent 2 | Voting list reset for cycle 25
2025-09-20 23:54:13,371 [INFO] [RESET] server_t=11000 local_t=15980 ms | Agent 1 | Voting list reset for cycle 25
2025-09-20 23:54:13,371 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 24 | Voting list: [{'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 4}, {'sender': 10}, {'sender': 8}]
2025-09-20 23:54:13,371 [INFO] [RESET] server_t=11000 local_t=15980 ms | Agent 9 | Voting list reset for cycle 25
2025-09-20 23:54:13,371 [INFO] [RESET] server_t=11000 local_t=15980 ms | Agent 7 | Voting list reset for cycle 25
2025-09-20 23:54:13,371 [INFO] [RESET] server_t=11000 local_t=15940 ms | Agent 4 | Voting list reset for cycle 25
2025-09-20 23:54:13,370 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 24 | Voting list: [{'sender': 4}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 8}]
2025-09-20 23:54:13,373 [INFO] [RESET] server_t=11000 local_t=15980 ms | Agent 6 | Voting list reset for cycle 25
2025-09-20 23:54:13,377 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 24 | Voting list: [{'sender': 4}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 10}, {'sender': 8}]
2025-09-20 23:54:13,377 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 24 | Voting list: [{'sender': 4}, {'sender': 6}, {'sender': 1}, {'sender': 8}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 3}]
2025-09-20 23:54:13,378 [INFO] [RESET] server_t=11000 local_t=15980 ms | Agent 8 | Voting list reset for cycle 25
2025-09-20 23:54:13,378 [INFO] [RESET] server_t=11000 local_t=15940 ms | Agent 3 | Voting list reset for cycle 25
2025-09-20 23:54:13,395 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 24 | Voting list: [{'sender': 4}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 8}]
2025-09-20 23:54:13,398 [INFO] [RESET] server_t=11000 local_t=15980 ms | Agent 10 | Voting list reset for cycle 25
2025-09-20 23:54:14,336 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 25 | Voting list: [{'sender': 10}, {'sender': 2}, {'sender': 1}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 6}]
2025-09-20 23:54:14,336 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 25 | Voting list: [{'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 2}]
2025-09-20 23:54:14,336 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 25 | Voting list: [{'sender': 10}, {'sender': 1}, {'sender': 7}, {'sender': 3}, {'sender': 8}, {'sender': 9}, {'sender': 2}, {'sender': 6}, {'sender': 4}]
2025-09-20 23:54:14,336 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 25 | Voting list: [{'sender': 10}, {'sender': 1}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 2}, {'sender': 6}]
2025-09-20 23:54:14,336 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 25 | Voting list: [{'sender': 10}, {'sender': 1}, {'sender': 7}, {'sender': 8}, {'sender': 4}, {'sender': 9}, {'sender': 2}, {'sender': 6}]
2025-09-20 23:54:14,336 [INFO] [RESET] server_t=11440 local_t=16420 ms | Agent 2 | Voting list reset for cycle 26
2025-09-20 23:54:14,336 [INFO] [RESET] server_t=11440 local_t=16420 ms | Agent 1 | Voting list reset for cycle 26
2025-09-20 23:54:14,336 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 25 | Voting list: [{'sender': 10}, {'sender': 1}, {'sender': 7}, {'sender': 4}, {'sender': 8}, {'sender': 9}, {'sender': 2}, {'sender': 6}]
2025-09-20 23:54:14,337 [INFO] [RESET] server_t=11440 local_t=16420 ms | Agent 8 | Voting list reset for cycle 26
2025-09-20 23:54:14,337 [INFO] [RESET] server_t=11440 local_t=16420 ms | Agent 7 | Voting list reset for cycle 26
2025-09-20 23:54:14,337 [INFO] [RESET] server_t=11440 local_t=16380 ms | Agent 4 | Voting list reset for cycle 26
